Handle,Title,Body(HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
Val-Pak Products V36-100,"V36-100 - Val-Pak Piston & Shaft 2"" - O/S for Brass Body 16 1/2"" Long",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,N/A,,,,,VAL_V36-100,,shopify,10,deny,manual,9.99,,True,,811636022249,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-100.jpg,Val-Pak Products V36-100,,,,,,"V36-100 - Val-Pak Piston & Shaft 2"" - O/S for Brass Body 16 1/2"" Long","V36-100 - Val-Pak Piston & Shaft 2"" - O/S for Brass Body 16 1/2"" Long         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-181,"V36-181 - Val-Pak Tee Handle, 5/8"" Shaft - 27-3089",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3089,,,,,VAL_V36-181,,shopify,10,deny,manual,9.99,,True,,811636022355,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-181.jpg,Val-Pak Products V36-181,,,,,,"V36-181 - Val-Pak Tee Handle, 5/8"" Shaft - 27-3089","V36-181 - Val-Pak Tee Handle, 5/8"" Shaft - 27-3089         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-180,"V36-180 - Val-Pak Tee Handle, 1/2"" Shaft",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,N/A,,,,,VAL_V36-180,,shopify,10,deny,manual,9.99,,True,,811636022348,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-180.jpg,Val-Pak Products V36-180,,,,,,"V36-180 - Val-Pak Tee Handle, 1/2"" Shaft","V36-180 - Val-Pak Tee Handle, 1/2"" Shaft         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-178,"V36-178 - Val-Pak Piston Half Replacement Kit (2"") - 27-3028",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3028,,,,,VAL_V36-178,,shopify,10,deny,manual,9.99,,True,,811636022324,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-178.jpg,Val-Pak Products V36-178,,,,,,"V36-178 - Val-Pak Piston Half Replacement Kit (2"") - 27-3028","V36-178 - Val-Pak Piston Half Replacement Kit (2"") - 27-3028         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-186,"V36-186 - Val-Pak Piston O-Ring Set, 2"" (Plastic, New Style)",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,N/A,,,,,VAL_V36-186,,shopify,10,deny,manual,9.99,,True,,811636022386,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-186.jpg,Val-Pak Products V36-186,,,,,,"V36-186 - Val-Pak Piston O-Ring Set, 2"" (Plastic, New Style)","V36-186 - Val-Pak Piston O-Ring Set, 2"" (Plastic, New Style)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-184,V36-184 - Val-Pak Position Bracket,,Val-Pak Products,Filters,"pac-fab,part",True,OEM,N/A,,,,,VAL_V36-184,,shopify,10,deny,manual,9.99,,True,,811636022362,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-184.jpg,Val-Pak Products V36-184,,,,,,V36-184 - Val-Pak Position Bracket,V36-184 - Val-Pak Position Bracket         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V36-177,"V36-177 - Val-Pak Piston, Cap and Handle - Brass (2"") - 27-3240/3241",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3240/3241,,,,,VAL_V36-177,,shopify,10,deny,manual,9.99,,True,,811636022317,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-177.jpg,Val-Pak Products V36-177,,,,,,"V36-177 - Val-Pak Piston, Cap and Handle - Brass (2"") - 27-3240/3241","V36-177 - Val-Pak Piston, Cap and Handle - Brass (2"") - 27-3240/3241         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-185,"V36-185 - Val-Pak Piston O-Ring Set, 2"" (Brass, New Style)",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,N/A,,,,,VAL_V36-185,,shopify,10,deny,manual,9.99,,True,,811636022379,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-185.jpg,Val-Pak Products V36-185,,,,,,"V36-185 - Val-Pak Piston O-Ring Set, 2"" (Brass, New Style)","V36-185 - Val-Pak Piston O-Ring Set, 2"" (Brass, New Style)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-110,"V36-110 - Val-Pak Piston Seal (2"") - 27-3059",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3059,,,,,VAL_V36-110,,shopify,10,deny,manual,9.99,,True,,811636022256,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-110.jpg,Val-Pak Products V36-110,,,,,,"V36-110 - Val-Pak Piston Seal (2"") - 27-3059","V36-110 - Val-Pak Piston Seal (2"") - 27-3059         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V60-101,V60-101 - Val-Pak Hayward CL200 & CL220 Viton Lid O-Ring - CLX200K,,Val-Pak Products,Filters,"hayward,part",True,OEM,CLX200K,,,,,VAL_V60-101,,shopify,10,deny,manual,9.99,,True,,811636024267,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-101.jpg,Val-Pak Products V60-101,,,,,,V60-101 - Val-Pak Hayward CL200 & CL220 Viton Lid O-Ring - CLX200K,V60-101 - Val-Pak Hayward CL200 & CL220 Viton Lid O-Ring - CLX200K         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V36-179,"V36-179 - Val-Pak Tee Handle, 3/8"" Shaft - 27-3065",,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3065,,,,,VAL_V36-179,,shopify,10,deny,manual,9.99,,True,,811636022331,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-179.jpg,Val-Pak Products V36-179,,,,,,"V36-179 - Val-Pak Tee Handle, 3/8"" Shaft - 27-3065","V36-179 - Val-Pak Tee Handle, 3/8"" Shaft - 27-3065         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V36-120,V36-120 - Val-Pak E-Clip (Stainless Steel) - 27-3057,,Val-Pak Products,Filters,"pac-fab,part",True,OEM,27-3057,,,,,VAL_V36-120,,shopify,10,deny,manual,9.99,,True,,811636022270,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V36-120.jpg,Val-Pak Products V36-120,,,,,,V36-120 - Val-Pak E-Clip (Stainless Steel) - 27-3057,V36-120 - Val-Pak E-Clip (Stainless Steel) - 27-3057         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-105,V60-105 - Val-Pak Hayward Micro Clear & Pro Grid Top Manifold - DEX2400C,,Val-Pak Products,Filters,"hayward,part",True,OEM,DEX2400C,,,,,VAL_V60-105,,shopify,10,deny,manual,9.99,,True,,811636023826811636023833,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-105.jpg,Val-Pak Products V60-105,,,,,,V60-105 - Val-Pak Hayward Micro Clear & Pro Grid Top Manifold - DEX2400C,V60-105 - Val-Pak Hayward Micro Clear & Pro Grid Top Manifold - DEX2400C         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-566,V60-566 - Val-Pak Hayward Micro Clear & Pro Grid Tank O-Ring - DEX2400K,,Val-Pak Products,Filters,"hayward,part",True,OEM,DEX2400K,,,,,VAL_V60-566,,shopify,10,deny,manual,9.99,,True,,811636024342,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-566.jpg,Val-Pak Products V60-566,,,,,,V60-566 - Val-Pak Hayward Micro Clear & Pro Grid Tank O-Ring - DEX2400K,V60-566 - Val-Pak Hayward Micro Clear & Pro Grid Tank O-Ring - DEX2400K         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-100,V60-100 - Val-Pak Hayward Backwash Piston O-Ring Set,,Val-Pak Products,Filters,"hayward,part",True,OEM,N/A,,,,,VAL_V60-100,,shopify,10,deny,manual,9.99,,True,,811636024243,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-100.jpg,Val-Pak Products V60-100,,,,,,V60-100 - Val-Pak Hayward Backwash Piston O-Ring Set,V60-100 - Val-Pak Hayward Backwash Piston O-Ring Set         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-550,V60-550 - Val-Pak Hayward Cartridge Manifold - CX3000C,,Val-Pak Products,Filters,"hayward,part",True,OEM,CX3000C,,,,,VAL_V60-550,,shopify,10,deny,manual,9.99,,True,,811636024328,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-550.jpg,Val-Pak Products V60-550,,,,,,V60-550 - Val-Pak Hayward Cartridge Manifold - CX3000C,V60-550 - Val-Pak Hayward Cartridge Manifold - CX3000C         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-200,"V60-200 - Val-Pak Hayward Piston, Cap & Handle, Brass",,Val-Pak Products,Filters,"hayward,part",True,OEM,N/A,,,,,VAL_V60-200,,shopify,10,deny,manual,9.99,,True,,811636020054,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-200.jpg,Val-Pak Products V60-200,,,,,,"V60-200 - Val-Pak Hayward Piston, Cap & Handle, Brass","V60-200 - Val-Pak Hayward Piston, Cap & Handle, Brass         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V28-604,"V28-604 - Val-Pak Marlin Vac Lid (12 1/2"" diameter)",,Val-Pak Products,Filters,"landon & marlin,part",True,OEM,N/A,,,,,VAL_V28-604,,shopify,10,deny,manual,9.99,,True,,811636026100,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V28-604.jpg,Val-Pak Products V28-604,,,,,,"V28-604 - Val-Pak Marlin Vac Lid (12 1/2"" diameter)","V28-604 - Val-Pak Marlin Vac Lid (12 1/2"" diameter)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V50-600,V50-600 - Val-Pak Hayward/Rainbow Large Canister Basket,,Val-Pak Products,Skimmers,"skimmer,basket,hayward,part",True,OEM,N/A,,,,,VAL_V50-600,,shopify,10,deny,manual,9.99,,True,,811636024229,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V50-600.jpg,Val-Pak Products V50-600,,,,,,V50-600 - Val-Pak Hayward/Rainbow Large Canister Basket,V50-600 - Val-Pak Hayward/Rainbow Large Canister Basket         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V28-602,"V28-602 - Val-Pak Landon Vac Lid (12 7/8"" diameter)",,Val-Pak Products,Filters,"landon & marlin,part",True,OEM,N/A,,,,,VAL_V28-602,,shopify,10,deny,manual,9.99,,True,,811636021488,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V28-602.jpg,Val-Pak Products V28-602,,,,,,"V28-602 - Val-Pak Landon Vac Lid (12 7/8"" diameter)","V28-602 - Val-Pak Landon Vac Lid (12 7/8"" diameter)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V28-605,"V28-605 - Val-Pak King Sleeve (6"")",,Val-Pak Products,Filters,"landon & marlin,part",True,OEM,N/A,,,,,VAL_V28-605,,shopify,10,deny,manual,9.99,,True,,811636021495,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V28-605.jpg,Val-Pak Products V28-605,,,,,,"V28-605 - Val-Pak King Sleeve (6"")","V28-605 - Val-Pak King Sleeve (6"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V28-606,"V28-606 - Val-Pak King Sleeve (10"")",,Val-Pak Products,Filters,"landon & marlin,part",True,OEM,N/A,,,,,VAL_V28-606,,shopify,10,deny,manual,9.99,,True,,811636021501,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V28-606.jpg,Val-Pak Products V28-606,,,,,,"V28-606 - Val-Pak King Sleeve (10"")","V28-606 - Val-Pak King Sleeve (10"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V28-607,"V28-607 - Val-Pak King Sleeve (18"")",,Val-Pak Products,Filters,"landon & marlin,part",True,OEM,N/A,,,,,VAL_V28-607,,shopify,10,deny,manual,9.99,,True,,811636021518,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V28-607.jpg,Val-Pak Products V28-607,,,,,,"V28-607 - Val-Pak King Sleeve (18"")","V28-607 - Val-Pak King Sleeve (18"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V60-110,V60-110 - Val-Pak Hayward Brass Sleeve Nut - DEX2400JN,,Val-Pak Products,Filters,"hayward,part",True,OEM,DEX2400JN,,,,,VAL_V60-110,,shopify,10,deny,manual,9.99,,True,,811636024274,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-110.jpg,Val-Pak Products V60-110,,,,,,V60-110 - Val-Pak Hayward Brass Sleeve Nut - DEX2400JN,V60-110 - Val-Pak Hayward Brass Sleeve Nut - DEX2400JN         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-301,V60-301 - Val-Pak Hayward Super II Pump Lid O-Ring - SPX300S,,Val-Pak Products,Filters,"pump,hayward,part",True,OEM,SPX300S,,,,,VAL_V60-301,,shopify,10,deny,manual,9.99,,True,,811636024298,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-301.jpg,Val-Pak Products V60-301,,,,,,V60-301 - Val-Pak Hayward Super II Pump Lid O-Ring - SPX300S,V60-301 - Val-Pak Hayward Super II Pump Lid O-Ring - SPX300S         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V34-124,"V34-124 - Val-Pak Diverter Valve, Old Style - 5227",,Val-Pak Products,Valves,"valve,skimmer,anthony,part",True,OEM,5227,,,,,VAL_V34-124,,shopify,10,deny,manual,9.99,,True,,811636021891,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-124.jpg,Val-Pak Products V34-124,,,,,,"V34-124 - Val-Pak Diverter Valve, Old Style - 5227","V34-124 - Val-Pak Diverter Valve, Old Style - 5227         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V34-151,"V34-151 - Val-Pak Tank Clamp Nut (New Style, Brass) - 17762",,Val-Pak Products,Filters,"anthony,part",True,OEM,17762,,,,,VAL_V34-151,,shopify,10,deny,manual,9.99,,True,,811636022126,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-151.jpg,Val-Pak Products V34-151,,,,,,"V34-151 - Val-Pak Tank Clamp Nut (New Style, Brass) - 17762","V34-151 - Val-Pak Tank Clamp Nut (New Style, Brass) - 17762         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V34-134,V34-134 - Val-Pak Long Diverter for U3 Skimmer - 6683,,Val-Pak Products,Filters,"skimmer,anthony,part",True,OEM,6683,,,,,VAL_V34-134,,shopify,10,deny,manual,9.99,,True,,811636021990,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-134.jpg,Val-Pak Products V34-134,,,,,,V34-134 - Val-Pak Long Diverter for U3 Skimmer - 6683,V34-134 - Val-Pak Long Diverter for U3 Skimmer - 6683         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V34-018,"V34-018 - Val-Pak Precast Skimmer Lid (9"" x 9"")",,Val-Pak Products,Filters,"skimmer,anthony,part",True,OEM,N/A,,,,,VAL_V34-018,,shopify,10,deny,manual,9.99,,True,,811636021808,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-018.jpg,Val-Pak Products V34-018,,,,,,"V34-018 - Val-Pak Precast Skimmer Lid (9"" x 9"")","V34-018 - Val-Pak Precast Skimmer Lid (9"" x 9"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V38-100,V38-100 - Val-Pak Thread Lock Diverter - 6414,,Val-Pak Products,Filters,"skimmer,anthony,part",True,OEM,6414,,,,,VAL_V38-100,,shopify,10,deny,manual,9.99,,True,,811636022447,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V38-100.jpg,Val-Pak Products V38-100,,,,,,V38-100 - Val-Pak Thread Lock Diverter - 6414,V38-100 - Val-Pak Thread Lock Diverter - 6414         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-205,V55-205 - Val-Pak Drain Plug (Small) w/ O-Ring for CL & DEL Series,,Val-Pak Products,Filters,"main drain,jandy,part",True,OEM,N/A,,,,,VAL_V55-205,,shopify,10,deny,manual,9.99,,True,,811636027640,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-205.jpg,Val-Pak Products V55-205,,,,,,V55-205 - Val-Pak Drain Plug (Small) w/ O-Ring for CL & DEL Series,V55-205 - Val-Pak Drain Plug (Small) w/ O-Ring for CL & DEL Series         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V34-138,V34-138 - Val-Pak Face Ring Light Screw & Retainer - 14434,,Val-Pak Products,Filters,"anthony,part",True,OEM,14434,,,,,VAL_V34-138,,shopify,10,deny,manual,9.99,,True,,811636022027,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-138.jpg,Val-Pak Products V34-138,,,,,,V34-138 - Val-Pak Face Ring Light Screw & Retainer - 14434,V34-138 - Val-Pak Face Ring Light Screw & Retainer - 14434         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-100,V55-100 - Val-Pak Jandy Tank Lid O-Ring for CL/DEL Series - R0357800,,Val-Pak Products,Filters,"jandy,part",True,OEM,R0357800,,,,,VAL_V55-100,,shopify,10,deny,manual,9.99,,True,,811636024236,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-100.jpg,Val-Pak Products V55-100,,,,,,V55-100 - Val-Pak Jandy Tank Lid O-Ring for CL/DEL Series - R0357800,V55-100 - Val-Pak Jandy Tank Lid O-Ring for CL/DEL Series - R0357800         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V34-017,"V34-017 - Val-Pak Anthony Skimmer Basket (7"" x 7"") - 2908",,Val-Pak Products,Skimmers,"skimmer,basket,anthony,part",True,OEM,2908,,,,,VAL_V34-017,,shopify,10,deny,manual,9.99,,True,,811636021792,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-017.jpg,Val-Pak Products V34-017,,,,,,"V34-017 - Val-Pak Anthony Skimmer Basket (7"" x 7"") - 2908","V34-017 - Val-Pak Anthony Skimmer Basket (7"" x 7"") - 2908         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V55-105,V55-105 - Val-Pak Jandy 3-Way Valve O-Ring Kit,,Val-Pak Products,Valves,"valve,jandy,part",True,OEM,N/A,,,,,VAL_V55-105,,shopify,10,deny,manual,9.99,,True,,811636020948,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-105.jpg,Val-Pak Products V55-105,,,,,,V55-105 - Val-Pak Jandy 3-Way Valve O-Ring Kit,V55-105 - Val-Pak Jandy 3-Way Valve O-Ring Kit         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-210,V55-210 - Val-Pak Union Nut - Jandy Stealth,,Val-Pak Products,Filters,"jandy,part",True,OEM,N/A,,,,,VAL_V55-210,,shopify,10,deny,manual,9.99,,True,,811636027695,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-210.jpg,Val-Pak Products V55-210,,,,,,V55-210 - Val-Pak Union Nut - Jandy Stealth,V55-210 - Val-Pak Union Nut - Jandy Stealth         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-300,V60-300 - Val-Pak Hayward Super II Pump Basket - SPX3000M,,Val-Pak Products,Skimmers,"skimmer,pump,basket,hayward,part",True,OEM,SPX3000M,,,,,VAL_V60-300,,shopify,10,deny,manual,9.99,,True,,811636024281,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-300.jpg,Val-Pak Products V60-300,,,,,,V60-300 - Val-Pak Hayward Super II Pump Basket - SPX3000M,V60-300 - Val-Pak Hayward Super II Pump Basket - SPX3000M         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V60-400,V60-400 - Val-Pak Hayward Standard Leaf Canister Basket - AXW431A,,Val-Pak Products,Skimmers,"skimmer,basket,hayward,part",True,OEM,AXW431A,,,,,VAL_V60-400,,shopify,10,deny,manual,9.99,,True,,811636024304,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V60-400.jpg,Val-Pak Products V60-400,,,,,,V60-400 - Val-Pak Hayward Standard Leaf Canister Basket - AXW431A,V60-400 - Val-Pak Hayward Standard Leaf Canister Basket - AXW431A         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-209,"V55-209 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia.  Jandy Stealth",,Val-Pak Products,Filters,"jandy,part",True,OEM,N/A,,,,,VAL_V55-209,,shopify,10,deny,manual,9.99,,True,,811636027688,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-209.jpg,Val-Pak Products V55-209,,,,,,"V55-209 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia.  Jandy Stealth","V55-209 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia.  Jandy Stealth         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V22-110,V22-110 - Val-Pak Hayward Skim-Master Skimmer Basket - SPX1070E,,Val-Pak Products,Skimmers,"skimmer,basket,hayward,part",True,OEM,SPX1070E,,,,,VAL_V22-110,,shopify,10,deny,manual,9.99,,True,,811636020085,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V22-110.jpg,Val-Pak Products V22-110,,,,,,V22-110 - Val-Pak Hayward Skim-Master Skimmer Basket - SPX1070E,V22-110 - Val-Pak Hayward Skim-Master Skimmer Basket - SPX1070E         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-212,V55-212 - Val-Pak Union Nut - Jandy Max,,Val-Pak Products,Filters,"jandy,part",True,OEM,N/A,,,,,VAL_V55-212,,shopify,10,deny,manual,9.99,,True,,811636027718,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-212.jpg,Val-Pak Products V55-212,,,,,,V55-212 - Val-Pak Union Nut - Jandy Max,V55-212 - Val-Pak Union Nut - Jandy Max         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V55-211,"V55-211 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia. Jandy Max",,Val-Pak Products,Filters,"jandy,part",True,OEM,N/A,,,,,VAL_V55-211,,shopify,10,deny,manual,9.99,,True,,811636027701,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V55-211.jpg,Val-Pak Products V55-211,,,,,,"V55-211 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia. Jandy Max","V55-211 - Val-Pak Tail Piece w/ O-Ring 2"" Inside 2-1/2"" Outside Dia. Jandy Max         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V34-154,"V34-154 - Val-Pak Tank Lid O-Ring (18"") - 17433",,Val-Pak Products,Filters,"anthony,part",True,OEM,17433,,,,,VAL_V34-154,,shopify,10,deny,manual,9.99,,True,,811636022157,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V34-154.jpg,Val-Pak Products V34-154,,,,,,"V34-154 - Val-Pak Tank Lid O-Ring (18"") - 17433","V34-154 - Val-Pak Tank Lid O-Ring (18"") - 17433         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
